timestamp_s,market_id,token_id,best_bid,best_ask,orderbook_mid,spread,depth_usd,bids,asks,source,quality_stale,quality_partial,metadata
1775131370.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.4851,0.4949,0.49,0.009800000000000031,2000.0,"[{'price': 0.4851, 'size': 2061.4306328592043}]","[{'price': 0.4949, 'size': 2020.6102242877348}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775131422.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.49005,0.49995,0.495,0.00990000000000002,2000.0,"[{'price': 0.49005, 'size': 2040.608101214162}]","[{'price': 0.49995, 'size': 2000.2000200020002}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775131481.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.49005,0.49995,0.495,0.00990000000000002,2000.0,"[{'price': 0.49005, 'size': 2040.608101214162}]","[{'price': 0.49995, 'size': 2000.2000200020002}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775131538.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.49005,0.49995,0.495,0.00990000000000002,2000.0,"[{'price': 0.49005, 'size': 2040.608101214162}]","[{'price': 0.49995, 'size': 2000.2000200020002}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775131603.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.49005,0.49995,0.495,0.00990000000000002,2000.0,"[{'price': 0.49005, 'size': 2040.608101214162}]","[{'price': 0.49995, 'size': 2000.2000200020002}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775131661.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.49005,0.49995,0.495,0.00990000000000002,2000.0,"[{'price': 0.49005, 'size': 2040.608101214162}]","[{'price': 0.49995, 'size': 2000.2000200020002}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775131744.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.49005,0.49995,0.495,0.00990000000000002,2000.0,"[{'price': 0.49005, 'size': 2040.608101214162}]","[{'price': 0.49995, 'size': 2000.2000200020002}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775131807.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.49005,0.49995,0.495,0.00990000000000002,2000.0,"[{'price': 0.49005, 'size': 2040.608101214162}]","[{'price': 0.49995, 'size': 2000.2000200020002}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775131860.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.49005,0.49995,0.495,0.00990000000000002,2000.0,"[{'price': 0.49005, 'size': 2040.608101214162}]","[{'price': 0.49995, 'size': 2000.2000200020002}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775131915.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.49005,0.49995,0.495,0.00990000000000002,2000.0,"[{'price': 0.49005, 'size': 2040.608101214162}]","[{'price': 0.49995, 'size': 2000.2000200020002}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775131970.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.49005,0.49995,0.495,0.00990000000000002,2000.0,"[{'price': 0.49005, 'size': 2040.608101214162}]","[{'price': 0.49995, 'size': 2000.2000200020002}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775132026.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.49005,0.49995,0.495,0.00990000000000002,2000.0,"[{'price': 0.49005, 'size': 2040.608101214162}]","[{'price': 0.49995, 'size': 2000.2000200020002}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775132082.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.49005,0.49995,0.495,0.00990000000000002,2000.0,"[{'price': 0.49005, 'size': 2040.608101214162}]","[{'price': 0.49995, 'size': 2000.2000200020002}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775132143.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.49005,0.49995,0.495,0.00990000000000002,2000.0,"[{'price': 0.49005, 'size': 2040.608101214162}]","[{'price': 0.49995, 'size': 2000.2000200020002}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775132202.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.49005,0.49995,0.495,0.00990000000000002,2000.0,"[{'price': 0.49005, 'size': 2040.608101214162}]","[{'price': 0.49995, 'size': 2000.2000200020002}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775132264.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.49005,0.49995,0.495,0.00990000000000002,2000.0,"[{'price': 0.49005, 'size': 2040.608101214162}]","[{'price': 0.49995, 'size': 2000.2000200020002}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775132332.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.49005,0.49995,0.495,0.00990000000000002,2000.0,"[{'price': 0.49005, 'size': 2040.608101214162}]","[{'price': 0.49995, 'size': 2000.2000200020002}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775132382.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.49005,0.49995,0.495,0.00990000000000002,2000.0,"[{'price': 0.49005, 'size': 2040.608101214162}]","[{'price': 0.49995, 'size': 2000.2000200020002}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775132440.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.49005,0.49995,0.495,0.00990000000000002,2000.0,"[{'price': 0.49005, 'size': 2040.608101214162}]","[{'price': 0.49995, 'size': 2000.2000200020002}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775132508.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.49005,0.49995,0.495,0.00990000000000002,2000.0,"[{'price': 0.49005, 'size': 2040.608101214162}]","[{'price': 0.49995, 'size': 2000.2000200020002}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775132564.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.49005,0.49995,0.495,0.00990000000000002,2000.0,"[{'price': 0.49005, 'size': 2040.608101214162}]","[{'price': 0.49995, 'size': 2000.2000200020002}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775132619.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.49005,0.49995,0.495,0.00990000000000002,2000.0,"[{'price': 0.49005, 'size': 2040.608101214162}]","[{'price': 0.49995, 'size': 2000.2000200020002}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775132678.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775132739.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775132798.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775132860.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775132922.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775132983.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775133050.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775133107.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775133165.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775133227.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775133288.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775133345.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775133408.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775133467.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775133535.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775133594.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775133652.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775133703.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775133759.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775133823.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775133889.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775133944.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775134007.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775134058.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775134125.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775134182.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775134245.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775134304.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775134360.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775134421.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775134485.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775134545.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775134604.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.42075,0.42924999999999996,0.425,0.008499999999999952,2000.0,"[{'price': 0.42075, 'size': 2376.7082590612004}]","[{'price': 0.42924999999999996, 'size': 2329.6447291788004}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775134665.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.594,0.606,0.6,0.01200000000000001,2000.0,"[{'price': 0.594, 'size': 1683.5016835016836}]","[{'price': 0.606, 'size': 1650.1650165016501}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775134723.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.594,0.606,0.6,0.01200000000000001,2000.0,"[{'price': 0.594, 'size': 1683.5016835016836}]","[{'price': 0.606, 'size': 1650.1650165016501}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775134783.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.594,0.606,0.6,0.01200000000000001,2000.0,"[{'price': 0.594, 'size': 1683.5016835016836}]","[{'price': 0.606, 'size': 1650.1650165016501}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775134854.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.594,0.606,0.6,0.01200000000000001,2000.0,"[{'price': 0.594, 'size': 1683.5016835016836}]","[{'price': 0.606, 'size': 1650.1650165016501}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775134915.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.594,0.606,0.6,0.01200000000000001,2000.0,"[{'price': 0.594, 'size': 1683.5016835016836}]","[{'price': 0.606, 'size': 1650.1650165016501}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775134971.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.594,0.606,0.6,0.01200000000000001,2000.0,"[{'price': 0.594, 'size': 1683.5016835016836}]","[{'price': 0.606, 'size': 1650.1650165016501}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775135027.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.594,0.606,0.6,0.01200000000000001,2000.0,"[{'price': 0.594, 'size': 1683.5016835016836}]","[{'price': 0.606, 'size': 1650.1650165016501}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
