timestamp_s,market_id,token_id,best_bid,best_ask,orderbook_mid,spread,depth_usd,bids,asks,source,quality_stale,quality_partial,metadata
1775204437.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.6435000000000001,0.6565,0.65,0.0129999999999999,2000.0,"[{'price': 0.6435000000000001, 'size': 1554.0015540015538}]","[{'price': 0.6565, 'size': 1523.2292460015233}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775204496.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.66825,0.6817500000000001,0.675,0.013500000000000068,2000.0,"[{'price': 0.66825, 'size': 1496.4459408903854}]","[{'price': 0.6817500000000001, 'size': 1466.8133480014667}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775204556.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.6732,0.6868000000000001,0.68,0.013600000000000056,2000.0,"[{'price': 0.6732, 'size': 1485.44266191325}]","[{'price': 0.6868000000000001, 'size': 1456.02795573675}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775204616.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.6880499999999999,0.70195,0.695,0.013900000000000023,2000.0,"[{'price': 0.6880499999999999, 'size': 1453.3827483467774}]","[{'price': 0.70195, 'size': 1424.6028919438706}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775204678.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.66825,0.6817500000000001,0.675,0.013500000000000068,2000.0,"[{'price': 0.66825, 'size': 1496.4459408903854}]","[{'price': 0.6817500000000001, 'size': 1466.8133480014667}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775204737.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.66825,0.6817500000000001,0.675,0.013500000000000068,2000.0,"[{'price': 0.66825, 'size': 1496.4459408903854}]","[{'price': 0.6817500000000001, 'size': 1466.8133480014667}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775204810.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.6732,0.6868000000000001,0.68,0.013600000000000056,2000.0,"[{'price': 0.6732, 'size': 1485.44266191325}]","[{'price': 0.6868000000000001, 'size': 1456.02795573675}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775204868.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.62865,0.64135,0.635,0.012699999999999934,2000.0,"[{'price': 0.62865, 'size': 1590.710252127575}]","[{'price': 0.64135, 'size': 1559.2110392141576}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775204917.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.61875,0.63125,0.625,0.012499999999999956,2000.0,"[{'price': 0.61875, 'size': 1616.1616161616162}]","[{'price': 0.63125, 'size': 1584.1584158415842}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775204977.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.60885,0.62115,0.615,0.012299999999999978,2000.0,"[{'price': 0.60885, 'size': 1642.4406668309107}]","[{'price': 0.62115, 'size': 1609.9170892699026}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775205039.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.5445000000000001,0.5555,0.55,0.010999999999999899,2000.0,"[{'price': 0.5445000000000001, 'size': 1836.5472910927454}]","[{'price': 0.5555, 'size': 1800.1800180018001}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775205097.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.5395500000000001,0.55045,0.545,0.01089999999999991,2000.0,"[{'price': 0.5395500000000001, 'size': 1853.3963488091927}]","[{'price': 0.55045, 'size': 1816.6954310109911}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775205156.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.5296500000000001,0.54035,0.535,0.010699999999999932,2000.0,"[{'price': 0.5296500000000001, 'size': 1888.0392712168411}]","[{'price': 0.54035, 'size': 1850.6523549551216}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775205219.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.5741999999999999,0.5858,0.58,0.011600000000000055,2000.0,"[{'price': 0.5741999999999999, 'size': 1741.553465691397}]","[{'price': 0.5858, 'size': 1707.067258449983}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775205278.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.594,0.606,0.6,0.01200000000000001,2000.0,"[{'price': 0.594, 'size': 1683.5016835016836}]","[{'price': 0.606, 'size': 1650.1650165016501}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775205337.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.61875,0.63125,0.625,0.012499999999999956,2000.0,"[{'price': 0.61875, 'size': 1616.1616161616162}]","[{'price': 0.63125, 'size': 1584.1584158415842}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775205397.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.5395500000000001,0.55045,0.545,0.01089999999999991,2000.0,"[{'price': 0.5395500000000001, 'size': 1853.3963488091927}]","[{'price': 0.55045, 'size': 1816.6954310109911}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775205457.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.5791499999999999,0.59085,0.585,0.011700000000000044,2000.0,"[{'price': 0.5791499999999999, 'size': 1726.6683933350603}]","[{'price': 0.59085, 'size': 1692.4769400016926}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775205517.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.5247,0.5353,0.53,0.010599999999999943,2000.0,"[{'price': 0.5247, 'size': 1905.8509624547357}]","[{'price': 0.5353, 'size': 1868.1113394358304}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775205577.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.60885,0.62115,0.615,0.012299999999999978,2000.0,"[{'price': 0.60885, 'size': 1642.4406668309107}]","[{'price': 0.62115, 'size': 1609.9170892699026}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775205637.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.59895,0.61105,0.605,0.0121,2000.0,"[{'price': 0.59895, 'size': 1669.5884464479507}]","[{'price': 0.61105, 'size': 1636.5272890925457}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775205697.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.6633,0.6767000000000001,0.67,0.013400000000000079,2000.0,"[{'price': 0.6633, 'size': 1507.6134479119553}]","[{'price': 0.6767000000000001, 'size': 1477.7597162701343}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775205757.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.6880499999999999,0.70195,0.695,0.013900000000000023,2000.0,"[{'price': 0.6880499999999999, 'size': 1453.3827483467774}]","[{'price': 0.70195, 'size': 1424.6028919438706}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775205816.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.7029,0.7171,0.71,0.01419999999999999,2000.0,"[{'price': 0.7029, 'size': 1422.6774790155073}]","[{'price': 0.7171, 'size': 1394.5056477478734}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775205877.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.7227,0.7373,0.73,0.014599999999999946,2000.0,"[{'price': 0.7227, 'size': 1383.7000138370001}]","[{'price': 0.7373, 'size': 1356.3000135630002}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775205949.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.7326,0.7474,0.74,0.014799999999999924,2000.0,"[{'price': 0.7326, 'size': 1365.001365001365}]","[{'price': 0.7474, 'size': 1337.971635001338}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775206000.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.73755,0.75245,0.745,0.014899999999999913,2000.0,"[{'price': 0.73755, 'size': 1355.8402820147785}]","[{'price': 0.75245, 'size': 1328.9919595986446}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775206058.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.73755,0.75245,0.745,0.014899999999999913,2000.0,"[{'price': 0.73755, 'size': 1355.8402820147785}]","[{'price': 0.75245, 'size': 1328.9919595986446}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775206117.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.73755,0.75245,0.745,0.014899999999999913,2000.0,"[{'price': 0.73755, 'size': 1355.8402820147785}]","[{'price': 0.75245, 'size': 1328.9919595986446}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775206177.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.73755,0.75245,0.745,0.014899999999999913,2000.0,"[{'price': 0.73755, 'size': 1355.8402820147785}]","[{'price': 0.75245, 'size': 1328.9919595986446}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775206248.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.7326,0.7474,0.74,0.014799999999999924,2000.0,"[{'price': 0.7326, 'size': 1365.001365001365}]","[{'price': 0.7474, 'size': 1337.971635001338}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775206300.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.7326,0.7474,0.74,0.014799999999999924,2000.0,"[{'price': 0.7326, 'size': 1365.001365001365}]","[{'price': 0.7474, 'size': 1337.971635001338}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775206359.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.73755,0.75245,0.745,0.014899999999999913,2000.0,"[{'price': 0.73755, 'size': 1355.8402820147785}]","[{'price': 0.75245, 'size': 1328.9919595986446}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775206417.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.73755,0.75245,0.745,0.014899999999999913,2000.0,"[{'price': 0.73755, 'size': 1355.8402820147785}]","[{'price': 0.75245, 'size': 1328.9919595986446}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775206478.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.73755,0.75245,0.745,0.014899999999999913,2000.0,"[{'price': 0.73755, 'size': 1355.8402820147785}]","[{'price': 0.75245, 'size': 1328.9919595986446}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775206539.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.73755,0.75245,0.745,0.014899999999999913,2000.0,"[{'price': 0.73755, 'size': 1355.8402820147785}]","[{'price': 0.75245, 'size': 1328.9919595986446}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775206597.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.73755,0.75245,0.745,0.014899999999999913,2000.0,"[{'price': 0.73755, 'size': 1355.8402820147785}]","[{'price': 0.75245, 'size': 1328.9919595986446}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775206657.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.73755,0.75245,0.745,0.014899999999999913,2000.0,"[{'price': 0.73755, 'size': 1355.8402820147785}]","[{'price': 0.75245, 'size': 1328.9919595986446}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775206718.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.73755,0.75245,0.745,0.014899999999999913,2000.0,"[{'price': 0.73755, 'size': 1355.8402820147785}]","[{'price': 0.75245, 'size': 1328.9919595986446}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775206778.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.73755,0.75245,0.745,0.014899999999999913,2000.0,"[{'price': 0.73755, 'size': 1355.8402820147785}]","[{'price': 0.75245, 'size': 1328.9919595986446}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775206844.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.73755,0.75245,0.745,0.014899999999999913,2000.0,"[{'price': 0.73755, 'size': 1355.8402820147785}]","[{'price': 0.75245, 'size': 1328.9919595986446}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775206901.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.7425,0.7575,0.75,0.014999999999999902,2000.0,"[{'price': 0.7425, 'size': 1346.8013468013467}]","[{'price': 0.7575, 'size': 1320.1320132013202}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775206957.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.7425,0.7575,0.75,0.014999999999999902,2000.0,"[{'price': 0.7425, 'size': 1346.8013468013467}]","[{'price': 0.7575, 'size': 1320.1320132013202}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775207018.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.6830999999999999,0.6969,0.69,0.013800000000000034,2000.0,"[{'price': 0.6830999999999999, 'size': 1463.9145073927684}]","[{'price': 0.6969, 'size': 1434.9261013057828}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775207077.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.71775,0.73225,0.725,0.014499999999999957,2000.0,"[{'price': 0.71775, 'size': 1393.2427725531174}]","[{'price': 0.73225, 'size': 1365.6538067599865}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775207137.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.67815,0.6918500000000001,0.685,0.013700000000000045,2000.0,"[{'price': 0.67815, 'size': 1474.6000147460002}]","[{'price': 0.6918500000000001, 'size': 1445.400014454}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775207196.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.65835,0.6716500000000001,0.665,0.01330000000000009,2000.0,"[{'price': 0.65835, 'size': 1518.94888736994}]","[{'price': 0.6716500000000001, 'size': 1488.870691580436}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775207273.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.62865,0.64135,0.635,0.012699999999999934,2000.0,"[{'price': 0.62865, 'size': 1590.710252127575}]","[{'price': 0.64135, 'size': 1559.2110392141576}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775207324.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.62865,0.64135,0.635,0.012699999999999934,2000.0,"[{'price': 0.62865, 'size': 1590.710252127575}]","[{'price': 0.64135, 'size': 1559.2110392141576}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775207389.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.6237,0.6363,0.63,0.012599999999999945,2000.0,"[{'price': 0.6237, 'size': 1603.3349366682698}]","[{'price': 0.6363, 'size': 1571.5857300015716}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775207438.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.6237,0.6363,0.63,0.012599999999999945,2000.0,"[{'price': 0.6237, 'size': 1603.3349366682698}]","[{'price': 0.6363, 'size': 1571.5857300015716}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775207508.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.66825,0.6817500000000001,0.675,0.013500000000000068,2000.0,"[{'price': 0.66825, 'size': 1496.4459408903854}]","[{'price': 0.6817500000000001, 'size': 1466.8133480014667}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775207557.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.66825,0.6817500000000001,0.675,0.013500000000000068,2000.0,"[{'price': 0.66825, 'size': 1496.4459408903854}]","[{'price': 0.6817500000000001, 'size': 1466.8133480014667}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775207617.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.64845,0.6615500000000001,0.655,0.013100000000000112,2000.0,"[{'price': 0.64845, 'size': 1542.1389467190995}]","[{'price': 0.6615500000000001, 'size': 1511.6015418335726}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775207678.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.62865,0.64135,0.635,0.012699999999999934,2000.0,"[{'price': 0.62865, 'size': 1590.710252127575}]","[{'price': 0.64135, 'size': 1559.2110392141576}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775207737.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.6435000000000001,0.6565,0.65,0.0129999999999999,2000.0,"[{'price': 0.6435000000000001, 'size': 1554.0015540015538}]","[{'price': 0.6565, 'size': 1523.2292460015233}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775207797.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.6336,0.6464,0.64,0.012799999999999923,2000.0,"[{'price': 0.6336, 'size': 1578.2828282828282}]","[{'price': 0.6464, 'size': 1547.0297029702972}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775207857.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.6385500000000001,0.65145,0.645,0.012899999999999912,2000.0,"[{'price': 0.6385500000000001, 'size': 1566.0480776759846}]","[{'price': 0.65145, 'size': 1535.037224652698}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775207920.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.5692499999999999,0.58075,0.575,0.011500000000000066,2000.0,"[{'price': 0.5692499999999999, 'size': 1756.697408871322}]","[{'price': 0.58075, 'size': 1721.9113215669393}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775207979.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.5791499999999999,0.59085,0.585,0.011700000000000044,2000.0,"[{'price': 0.5791499999999999, 'size': 1726.6683933350603}]","[{'price': 0.59085, 'size': 1692.4769400016926}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775208038.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.6336,0.6464,0.64,0.012799999999999923,2000.0,"[{'price': 0.6336, 'size': 1578.2828282828282}]","[{'price': 0.6464, 'size': 1547.0297029702972}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775208096.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.6336,0.6464,0.64,0.012799999999999923,2000.0,"[{'price': 0.6336, 'size': 1578.2828282828282}]","[{'price': 0.6464, 'size': 1547.0297029702972}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775208157.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.6435000000000001,0.6565,0.65,0.0129999999999999,2000.0,"[{'price': 0.6435000000000001, 'size': 1554.0015540015538}]","[{'price': 0.6565, 'size': 1523.2292460015233}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775208217.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.65835,0.6716500000000001,0.665,0.01330000000000009,2000.0,"[{'price': 0.65835, 'size': 1518.94888736994}]","[{'price': 0.6716500000000001, 'size': 1488.870691580436}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775208278.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.6039,0.6161,0.61,0.012199999999999989,2000.0,"[{'price': 0.6039, 'size': 1655.9032952475575}]","[{'price': 0.6161, 'size': 1623.1131309852296}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775208338.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.5741999999999999,0.5858,0.58,0.011600000000000055,2000.0,"[{'price': 0.5741999999999999, 'size': 1741.553465691397}]","[{'price': 0.5858, 'size': 1707.067258449983}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
1775208397.0,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,0.5841,0.5959,0.59,0.011800000000000033,2000.0,"[{'price': 0.5841, 'size': 1712.0356103406953}]","[{'price': 0.5959, 'size': 1678.133915086424}]",clob_price_history,False,True,"{'synthetic': True, 'synthetic_spread_bps': 200.0}"
