order_id,decision_ts_s,execution_ts_s,market_id,token_id,side,action,requested_notional_usd,requested_qty,status,reason,latency_ms,unfilled_notional_usd
gen-50-1,1775206778.0,1775206778.4729664,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,472.96643579401683,100.0
gen-51-1,1775206844.0,1775206844.4740362,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,474.0361934233765,100.0
gen-52-1,1775206901.0,1775206901.4419014,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,441.90140615429755,100.0
gen-53-1,1775206957.0,1775206957.4533956,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,453.39556440982267,100.0
gen-54-1,1775207018.0,1775207018.5873308,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,587.3309175424988,100.0
gen-55-1,1775207077.0,1775207077.529607,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,529.6070770493187,100.0
gen-56-1,1775207137.0,1775207137.5218263,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,521.8262011333976,100.0
gen-57-1,1775207196.0,1775207196.4342277,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,434.2277296396194,100.0
gen-58-1,1775207273.0,1775207273.5458252,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,545.8253595900699,100.0
gen-59-1,1775207324.0,1775207324.4326806,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,432.6804987523857,100.0
gen-60-1,1775207389.0,1775207389.475891,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,475.89108835152956,100.0
gen-61-1,1775207438.0,1775207438.5979047,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,597.904670127319,100.0
gen-62-1,1775207508.0,1775207508.5279999,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,527.9999519708185,100.0
gen-63-1,1775207557.0,1775207557.51139,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,511.38994875492926,100.0
gen-64-1,1775207617.0,1775207617.536923,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,536.9228501979749,100.0
gen-65-1,1775207678.0,1775207678.5685704,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,568.570384037962,100.0
gen-66-1,1775207737.0,1775207737.5552,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,555.199982309249,100.0
gen-67-1,1775207797.0,1775207797.4458096,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,445.8096143928209,100.0
gen-68-1,1775207857.0,1775207857.40642,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,406.4200487808075,100.0
gen-69-1,1775207920.0,1775207920.4630907,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,463.0906096118164,100.0
gen-70-1,1775207979.0,1775207979.4535482,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,453.5481751951405,100.0
gen-71-1,1775208038.0,1775208038.4421966,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,442.1965687172653,100.0
gen-72-1,1775208096.0,1775208096.588582,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,588.5819428670109,100.0
gen-73-1,1775208157.0,1775208157.5752735,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,575.2735252945338,100.0
gen-74-1,1775208217.0,1775208217.4629357,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,462.9355761596956,100.0
gen-75-1,1775208278.0,1775208278.5310876,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,531.087733058976,100.0
gen-76-1,1775208338.0,1775208338.4791265,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,479.12638021213286,100.0
gen-77-1,1775208397.0,1775208397.5829096,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,582.9095179481087,100.0
gen-78-1,1775208458.0,1775208458.4917703,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,491.77037051747976,100.0
gen-79-1,1775208518.0,1775208518.452976,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,452.9760332996105,100.0
gen-80-1,1775208577.0,1775208577.4493256,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,449.3255015387967,100.0
gen-81-1,1775208640.0,1775208640.5122736,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,512.2736268326302,100.0
gen-82-1,1775208699.0,1775208699.4525483,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,452.54832170458707,100.0
gen-83-1,1775208756.0,1775208756.5169172,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,516.9171980447081,100.0
gen-84-1,1775208818.0,1775208818.5795646,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,579.5645767204953,100.0
gen-85-1,1775208878.0,1775208878.47988,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,479.8801010280795,100.0
gen-86-1,1775208938.0,1775208938.443864,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,443.86415183145664,100.0
gen-87-1,1775208996.0,1775208996.5995076,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,599.5075212990221,100.0
gen-88-1,1775209058.0,1775209058.5019052,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,501.90525873529293,100.0
gen-89-1,1775209116.0,1775209116.418182,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,418.1818824347588,100.0
gen-90-1,1775209189.0,1775209189.4094234,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,409.4232750849469,100.0
gen-91-1,1775209240.0,1775209240.4219298,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,421.92982607013187,100.0
gen-92-1,1775209297.0,1775209297.525489,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,525.489208340618,100.0
gen-93-1,1775209359.0,1775209359.558416,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,558.4158728725928,100.0
gen-94-1,1775209418.0,1775209418.484432,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,484.4319933599368,100.0
gen-95-1,1775209480.0,1775209480.4127057,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,412.7055412303914,100.0
gen-96-1,1775209540.0,1775209540.4763238,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,476.3238573013074,100.0
gen-97-1,1775209597.0,1775209597.5992243,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,599.2242760480194,100.0
gen-98-1,1775209658.0,1775209658.505823,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,505.8228690198274,100.0
gen-99-1,1775209718.0,1775209718.5942156,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,594.2156755227236,100.0
gen-100-1,1775209777.0,1775209777.572156,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,572.1559404468996,100.0
gen-101-1,1775209850.0,1775209850.4022963,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,402.2962043885639,100.0
gen-102-1,1775209902.0,1775209902.5441444,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,544.1443638720389,100.0
gen-103-1,1775209957.0,1775209957.5363421,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,536.342073805315,100.0
gen-104-1,1775210017.0,1775210017.507394,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,507.39406608175904,100.0
gen-105-1,1775210078.0,1775210078.453365,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,453.36503799050854,100.0
gen-106-1,1775210138.0,1775210138.5281923,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,528.1923597159616,100.0
gen-107-1,1775210199.0,1775210199.4223104,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,422.3104347191753,100.0
gen-108-1,1775210263.0,1775210263.486953,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,486.95305013382097,100.0
gen-109-1,1775210316.0,1775210316.4907448,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,490.7447412658413,100.0
gen-110-1,1775210378.0,1775210378.590763,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,590.763185504216,100.0
gen-111-1,1775210439.0,1775210439.5751705,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,575.1705880756388,100.0
gen-112-1,1775210498.0,1775210498.4526777,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,452.67781015021814,100.0
gen-113-1,1775210557.0,1775210557.5001173,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,500.1172226100597,100.0
gen-114-1,1775210617.0,1775210617.4357305,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,435.73037610602626,100.0
gen-115-1,1775210679.0,1775210679.5825255,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,582.5255678689641,100.0
gen-116-1,1775210738.0,1775210738.5741038,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,574.1037139673533,100.0
gen-117-1,1775210798.0,1775210798.459689,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,459.6889582897266,100.0
gen-118-1,1775210858.0,1775210858.5277898,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,527.789898973201,100.0
gen-119-1,1775210935.0,1775210935.521794,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,521.7940422876345,100.0
gen-120-1,1775210983.0,1775210983.4305677,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,430.56785370992696,100.0
gen-121-1,1775211038.0,1775211038.5525022,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,552.5021600150303,100.0
gen-122-1,1775211097.0,1775211097.507876,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,507.8758060239252,100.0
gen-123-1,1775211157.0,1775211157.5557253,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,555.7252957261117,100.0
gen-124-1,1775211217.0,1775211217.5060709,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,506.0707344390355,100.0
gen-125-1,1775211277.0,1775211277.4001143,cs2-run2-omega1-2026-04-03,75287410072070313482138182655077017926296883899317007126163412308302485037905,YES,BUY,100.0,0.0,expired,omega_hold_smoke_entry,400.1143792255887,100.0
