method,domain,timestamp,market_id,target,market_prob,model_prob,data_score,news_score,edge,action,outcome,evidence_ref,pnl,metadata
weather_forecast_market_edge,weather,2026-04-25 01:00:05+0000,highest-temperature-in-shanghai-on-april-25-2026-15c,15°C NO,0.9995,0.9910418129549988,0.00845818704500123,0.0,0.00845818704500123,hold,,weather_20260425T0100050000_15degC_NO_472,,"{""side"": ""NO"", ""signal"": ""NO_TRADE"", ""event_slug"": ""highest-temperature-in-shanghai-on-april-25-2026"", ""target_date"": ""2026-04-25"", ""city"": ""Shanghai"", ""station"": ""Shanghai Pudong International Airport / ZSPD"", ""forecast_max_temp_c"": 20.145045045045045, ""model_spread_c"": 0.4344902239725321, ""sigma_c"": 2.0, ""yes_price"": 0.0005, ""no_price"": 0.9995, ""yes_edge"": 0.008458187045001, ""no_edge"": -0.0084581870450011, ""yes_token_id"": ""74296493240162719207711397398816417772502832688836854456878125887584147489321"", ""no_token_id"": ""71282814164984519222356160492562967587407619439185085003340553771306244978203""}"
weather_forecast_market_edge,weather,2026-04-25 01:00:05+0000,highest-temperature-in-shanghai-on-april-25-2026-14corbelow,14°C or below NO,0.9995,0.9968176091855896,0.0026823908144104625,0.0,0.0026823908144104625,hold,,weather_20260425T0100050000_14degCorbelow_NO_473,,"{""side"": ""NO"", ""signal"": ""NO_TRADE"", ""event_slug"": ""highest-temperature-in-shanghai-on-april-25-2026"", ""target_date"": ""2026-04-25"", ""city"": ""Shanghai"", ""station"": ""Shanghai Pudong International Airport / ZSPD"", ""forecast_max_temp_c"": 20.145045045045045, ""model_spread_c"": 0.4344902239725321, ""sigma_c"": 2.0, ""yes_price"": 0.0005, ""no_price"": 0.9995, ""yes_edge"": 0.0026823908144103, ""no_edge"": -0.0026823908144104, ""yes_token_id"": ""79698291196775326960535282402974997664790264522617573071325367085041720800997"", ""no_token_id"": ""45775586819215232072879051047244893526700440033153563354941898077627178097041""}"
weather_forecast_market_edge,weather,2026-04-25 02:00:04+0000,highest-temperature-in-shanghai-on-april-25-2026-22c,22°C NO,0.5915,0.8702089762855156,0.2787089762855156,0.0,0.2787089762855156,enter,,weather_20260425T0200040000_22degC_NO_474,,"{""side"": ""NO"", ""signal"": ""BUY_NO"", ""event_slug"": ""highest-temperature-in-shanghai-on-april-25-2026"", ""target_date"": ""2026-04-25"", ""city"": ""Shanghai"", ""station"": ""Shanghai Pudong International Airport / ZSPD"", ""forecast_max_temp_c"": 20.145045045045045, ""model_spread_c"": 0.4344902239725321, ""sigma_c"": 2.0, ""yes_price"": 0.4085, ""no_price"": 0.5915, ""yes_edge"": -0.2787089762855156, ""no_edge"": 0.2787089762855156, ""yes_token_id"": ""113399446760525735371041974625753003769311564916329549858535331547466260231219"", ""no_token_id"": ""25693774356377027082370031737233722217527392134554152301736452138911944605177""}"
weather_forecast_market_edge,weather,2026-04-25 02:00:04+0000,highest-temperature-in-shanghai-on-april-25-2026-21c,21°C NO,0.665,0.8219634913387674,0.1569634913387674,0.0,0.1569634913387674,enter,,weather_20260425T0200040000_21degC_NO_475,,"{""side"": ""NO"", ""signal"": ""BUY_NO"", ""event_slug"": ""highest-temperature-in-shanghai-on-april-25-2026"", ""target_date"": ""2026-04-25"", ""city"": ""Shanghai"", ""station"": ""Shanghai Pudong International Airport / ZSPD"", ""forecast_max_temp_c"": 20.145045045045045, ""model_spread_c"": 0.4344902239725321, ""sigma_c"": 2.0, ""yes_price"": 0.355, ""no_price"": 0.665, ""yes_edge"": -0.1769634913387674, ""no_edge"": 0.1569634913387674, ""yes_token_id"": ""50759952516921683806590325046321609891406831273298749415210025765732529363546"", ""no_token_id"": ""6600869415235234739113536876024845564601770506073575854794389414674247773148""}"
weather_forecast_market_edge,weather,2026-04-25 02:00:04+0000,highest-temperature-in-shanghai-on-april-25-2026-19c,19°C YES,0.024,0.1648612261029305,0.1408612261029305,0.0,0.1408612261029305,enter,,weather_20260425T0200040000_19degC_YES_476,,"{""side"": ""YES"", ""signal"": ""BUY_YES"", ""event_slug"": ""highest-temperature-in-shanghai-on-april-25-2026"", ""target_date"": ""2026-04-25"", ""city"": ""Shanghai"", ""station"": ""Shanghai Pudong International Airport / ZSPD"", ""forecast_max_temp_c"": 20.145045045045045, ""model_spread_c"": 0.4344902239725321, ""sigma_c"": 2.0, ""yes_price"": 0.024, ""no_price"": 0.9765, ""yes_edge"": 0.1408612261029305, ""no_edge"": -0.1413612261029305, ""yes_token_id"": ""39642920790058577480296430916865167123150036897415790200419506175072862255046"", ""no_token_id"": ""72472725494293277948667871209157030871840301168892004976966730183682574730016""}"
weather_forecast_market_edge,weather,2026-04-25 02:00:04+0000,highest-temperature-in-shanghai-on-april-25-2026-20c,20°C NO,0.935,0.8073049541630593,0.1276950458369408,0.0,0.1276950458369408,hold,,weather_20260425T0200040000_20degC_NO_477,,"{""side"": ""NO"", ""signal"": ""NO_TRADE"", ""event_slug"": ""highest-temperature-in-shanghai-on-april-25-2026"", ""target_date"": ""2026-04-25"", ""city"": ""Shanghai"", ""station"": ""Shanghai Pudong International Airport / ZSPD"", ""forecast_max_temp_c"": 20.145045045045045, ""model_spread_c"": 0.4344902239725321, ""sigma_c"": 2.0, ""yes_price"": 0.065, ""no_price"": 0.935, ""yes_edge"": 0.1276950458369407, ""no_edge"": -0.1276950458369408, ""yes_token_id"": ""106421820639797395895758786853748415064897955330793177829095847016422568351476"", ""no_token_id"": ""44115660130275298899644842433486621258839066673003556305686436139564159216878""}"
weather_forecast_market_edge,weather,2026-04-25 02:00:04+0000,highest-temperature-in-shanghai-on-april-25-2026-18c,18°C YES,0.0005,0.1117728587453329,0.1112728587453329,0.0,0.1112728587453329,hold,,weather_20260425T0200040000_18degC_YES_478,,"{""side"": ""YES"", ""signal"": ""NO_TRADE"", ""event_slug"": ""highest-temperature-in-shanghai-on-april-25-2026"", ""target_date"": ""2026-04-25"", ""city"": ""Shanghai"", ""station"": ""Shanghai Pudong International Airport / ZSPD"", ""forecast_max_temp_c"": 20.145045045045045, ""model_spread_c"": 0.4344902239725321, ""sigma_c"": 2.0, ""yes_price"": 0.0005, ""no_price"": 0.9995, ""yes_edge"": 0.1112728587453329, ""no_edge"": -0.1112728587453329, ""yes_token_id"": ""95940734271393381564818657240189882237465414719608860067136291748275676909570"", ""no_token_id"": ""83431679105790500357914638306748855360045789440575087961435690289945286586061""}"
weather_forecast_market_edge,weather,2026-04-25 02:00:04+0000,highest-temperature-in-shanghai-on-april-25-2026-17c,17°C NO,0.9995,0.9397480554159762,0.059751944584023886,0.0,0.059751944584023886,hold,,weather_20260425T0200040000_17degC_NO_479,,"{""side"": ""NO"", ""signal"": ""NO_TRADE"", ""event_slug"": ""highest-temperature-in-shanghai-on-april-25-2026"", ""target_date"": ""2026-04-25"", ""city"": ""Shanghai"", ""station"": ""Shanghai Pudong International Airport / ZSPD"", ""forecast_max_temp_c"": 20.145045045045045, ""model_spread_c"": 0.4344902239725321, ""sigma_c"": 2.0, ""yes_price"": 0.0005, ""no_price"": 0.9995, ""yes_edge"": 0.0597519445840237, ""no_edge"": -0.0597519445840238, ""yes_token_id"": ""53794056920538982721407284995643922171066931256579022715901094328001002561630"", ""no_token_id"": ""30629068870142805367260798948755479686298764105078252140756568635039485878142""}"
weather_forecast_market_edge,weather,2026-04-25 02:00:04+0000,highest-temperature-in-shanghai-on-april-25-2026-16c,16°C NO,0.9995,0.974066094050209,0.025433905949791002,0.0,0.025433905949791002,hold,,weather_20260425T0200040000_16degC_NO_480,,"{""side"": ""NO"", ""signal"": ""NO_TRADE"", ""event_slug"": ""highest-temperature-in-shanghai-on-april-25-2026"", ""target_date"": ""2026-04-25"", ""city"": ""Shanghai"", ""station"": ""Shanghai Pudong International Airport / ZSPD"", ""forecast_max_temp_c"": 20.145045045045045, ""model_spread_c"": 0.4344902239725321, ""sigma_c"": 2.0, ""yes_price"": 0.0005, ""no_price"": 0.9995, ""yes_edge"": 0.0254339059497908, ""no_edge"": -0.025433905949791, ""yes_token_id"": ""44167651817099446783815539672606043691981901657368926840506630379769644596723"", ""no_token_id"": ""100837883325605398134487748715848636264431716282357492523915232208195011429556""}"
weather_forecast_market_edge,weather,2026-04-25 02:00:04+0000,highest-temperature-in-shanghai-on-april-25-2026-24corhigher,24°C or higher YES,0.0375,0.0499566204519446,0.012456620451944601,0.0,0.012456620451944601,hold,,weather_20260425T0200040000_24degCorhigher_YES_481,,"{""side"": ""YES"", ""signal"": ""NO_TRADE"", ""event_slug"": ""highest-temperature-in-shanghai-on-april-25-2026"", ""target_date"": ""2026-04-25"", ""city"": ""Shanghai"", ""station"": ""Shanghai Pudong International Airport / ZSPD"", ""forecast_max_temp_c"": 20.145045045045045, ""model_spread_c"": 0.4344902239725321, ""sigma_c"": 2.0, ""yes_price"": 0.0375, ""no_price"": 0.9625, ""yes_edge"": 0.0124566204519446, ""no_edge"": -0.0124566204519446, ""yes_token_id"": ""89004621659116543789587063714147400307014856104808040025694170317023051721738"", ""no_token_id"": ""33289742631585784886340996834980796466045767861719393146385588924667774584322""}"
