timestamp_utc,decision_bucket_utc,target_date,outcome_label,side,entry_price,model_prob,edge,stake,result,pnl,roi,forecast_max_temp_c,model_spread_c,sigma_c,market_slug,token_id
2026-04-24 17:00:04+0000,2026-04-24 17:00:00+0000,2026-04-25,21°C,NO,0.675,0.8219634913387674,0.1469634913387674,1.0,LOSE,-1.0,-1.0,20.145045045045045,0.4344902239725321,2.0,highest-temperature-in-shanghai-on-april-25-2026-21c,6600869415235234739113536876024845564601770506073575854794389414674247773148
2026-04-25 00:00:10+0000,2026-04-25 00:00:00+0000,2026-04-25,22°C,NO,0.718,0.8702089762855156,0.15220897628551566,1.0,WIN,0.392757660167131,0.392757660167131,20.145045045045045,0.4344902239725321,2.0,highest-temperature-in-shanghai-on-april-25-2026-22c,25693774356377027082370031737233722217527392134554152301736452138911944605177
2026-04-25 01:00:04+0000,2026-04-25 01:00:00+0000,2026-04-25,19°C,YES,0.03,0.16486122610293052,0.13486122610293053,1.0,LOSE,-1.0,-1.0,20.145045045045045,0.4344902239725321,2.0,highest-temperature-in-shanghai-on-april-25-2026-19c,39642920790058577480296430916865167123150036897415790200419506175072862255046
