order_id,decision_ts_s,execution_ts_s,market_id,token_id,side,action,requested_notional_usd,requested_qty,status,reason,latency_ms,unfilled_notional_usd
gen-1-1,1772700022.0,1772700022.0,51939490109676186832507970701169130490548061087912630009168726706475001411420,51939490109676186832507970701169130490548061087912630009168726706475001411420,YES,BUY,100.0,0.0,filled,real_case_enter,0.0,0.0
gen-31-1,1772701822.0,1772701822.0,51939490109676186832507970701169130490548061087912630009168726706475001411420,51939490109676186832507970701169130490548061087912630009168726706475001411420,YES,SELL,100.0,172.19113215669393,filled,real_case_exit,0.0,0.0
